com.samsung.shealth.tracker.pedometer_step_count,6305105,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
39463,4,0,56,2025-10-13 21:35:00.000,,,2025-10-13 21:55:00.136,2025-10-13 21:55:00.136,56,1.0277778,40.56,1.77,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-13 21:36:00.000,9a9518e1-6a2d-476c-9e2e-ca8a71cb7e71,
11245,4,0,18,2025-10-13 21:36:00.000,,,2025-10-13 21:55:00.151,2025-10-13 21:55:00.151,18,1.1666666,13.12,0.57,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-13 21:37:00.000,41785fb9-4275-4224-9f14-527f9be13ffc,
50306,4,0,86,2025-10-13 21:37:00.000,,,2025-10-13 21:55:00.162,2025-10-13 21:55:00.162,86,1.2777778,64.28,2.65,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-13 21:38:00.000,39a6067a-c96a-47ee-b081-81b069ac82cf,
26331,4,0,42,2025-10-13 21:38:00.000,,,2025-10-13 21:55:00.176,2025-10-13 21:55:00.176,42,1.1666666,30.72,1.32,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-13 21:39:00.000,8c129fe7-b8a2-412b-89ed-1d785f6227f1,
32727,4,0,54,2025-10-13 21:39:00.000,,,2025-10-13 21:55:00.188,2025-10-13 21:55:00.188,54,1.2222222,40.0,1.65,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-13 21:40:00.000,ab34777a-568c-425c-961f-9626faaec8f1,
12195,4,0,21,2025-10-13 21:40:00.000,,,2025-10-13 21:55:00.202,2025-10-13 21:55:00.202,21,1.3333334,16.26,0.63,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-13 21:41:00.000,64419d32-b917-460c-953b-230be94b16b3,
59822,4,0,102,2025-10-13 21:41:00.000,,,2025-10-13 21:55:00.217,2025-10-13 21:55:00.217,102,1.2777778,76.44,3.09,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-13 21:42:00.000,28cda8fa-802e-4582-9797-604771c6002b,
52246,4,0,89,2025-10-13 21:42:00.000,,,2025-10-13 21:55:00.230,2025-10-13 21:55:00.230,89,1.2777778,66.76,2.69,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-13 21:43:00.000,d24e0070-c8c5-4783-9d85-fd70b39b5122,
10030,4,0,14,2025-10-13 21:43:00.000,,,2025-10-13 21:55:00.246,2025-10-13 21:55:00.246,14,1.0,10.03,0.42,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-13 21:44:00.000,5f1812f3-2cfa-4f93-bdd1-f6dd746d14e2,
11372,4,0,17,2025-10-13 21:46:00.000,,,2025-10-13 21:55:00.260,2025-10-13 21:55:00.260,17,1.0833333,12.32,0.53,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-13 21:47:00.000,3f632e9d-66ac-450e-8962-11d2287ae0c9,
6480,4,0,8,2025-10-13 21:47:00.000,,,2025-10-13 21:55:00.273,2025-10-13 21:55:00.273,8,0.8888889,5.76,0.26,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-13 21:48:00.000,84c8bb8c-2312-44e7-883b-463b5b0d3277,
28872,4,0,48,2025-10-13 21:53:00.000,,,2025-10-13 21:55:00.292,2025-10-13 21:55:00.292,48,1.25,36.09,1.48,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-13 21:54:00.000,4fc1c4f9-81df-4066-8ee9-c8aca8abcd92,
30189,4,0,46,2025-10-13 21:55:00.000,,,2025-10-13 22:01:45.742,2025-10-13 22:01:45.742,46,1.1944444,36.06,1.57,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-13 21:56:00.000,38993d6b-09d6-4c92-9e0e-22a702295f8f,
58813,4,0,100,2025-10-13 21:56:00.000,,,2025-10-13 22:01:45.779,2025-10-13 22:01:45.779,100,1.2777778,75.15,3.0,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-13 21:57:00.000,9a5f87ad-3957-41f9-aefa-e89af88cb801,
9391,4,0,16,2025-10-13 21:57:00.000,,,2025-10-13 22:01:45.808,2025-10-13 22:01:45.808,16,1.2777778,12.0,0.48,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-13 21:58:00.000,ef97a0cf-c9d5-444a-9924-80cdfae58ebb,
26809,4,0,52,2025-10-14 12:58:00.000,,,2025-10-14 13:01:07.577,2025-10-14 13:01:07.577,52,1.4722222,39.47,1.63,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 12:59:00.000,07ae0aeb-b1e9-423a-bf6d-70d43ba6f76f,
11577,4,0,21,2025-10-14 12:59:00.000,,,2025-10-14 13:01:07.589,2025-10-14 13:01:07.589,21,1.3888888,16.08,0.63,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 13:00:00.000,9c5be661-9c68-4b47-9fcc-9e379b691c4d,
8261,4,0,12,2025-10-14 13:07:00.000,,,2025-10-14 13:11:32.731,2025-10-14 13:11:32.731,12,1.0555556,8.72,0.38,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 13:08:00.000,88653858-c580-4c3d-a11a-f4b33074d751,
11804,4,0,19,2025-10-14 13:08:00.000,,,2025-10-14 13:11:32.840,2025-10-14 13:11:32.840,19,1.1944444,14.1,0.59,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 13:09:00.000,1f586f34-6353-4d7b-8afc-895b27fca1a4,
10256,4,0,18,2025-10-14 13:09:00.000,,,2025-10-14 13:11:32.852,2025-10-14 13:11:32.852,18,1.3055556,13.39,0.58,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 13:10:00.000,e9e79470-0e10-41da-b290-4742013c9006,
16320,4,0,29,2025-10-14 13:13:00.000,,,2025-10-14 13:15:01.136,2025-10-14 13:15:01.136,29,1.3333334,21.76,0.89,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 13:14:00.000,a946ada4-ff1b-4e8e-92d8-608fdbb89ea6,
12010,4,10,14,2025-10-14 13:14:00.000,,,2025-10-14 13:15:01.150,2025-10-14 13:15:01.150,24,3.1388888,37.7,2.39,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 13:15:00.000,28ca9ce7-75f6-47ba-b303-24aaef3023b4,
55840,4,0,96,2025-10-14 13:22:00.000,,,2025-10-14 13:30:47.833,2025-10-14 13:30:47.833,96,1.4722222,82.21,3.58,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 13:23:00.000,61d8764e-708b-45ce-a06f-f41f3585aeca,
8324,4,0,23,2025-10-14 13:31:00.000,,,2025-10-14 13:31:07.741,2025-10-14 13:31:01.053,23,2.2475815,18.710001,0.6299999,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 13:32:00.000,f2ff994d-b19c-403d-860a-bb7d35ef6f34,
13307,4,0,27,2025-10-14 13:36:00.000,,,2025-10-14 13:36:58.645,2025-10-14 13:36:44.744,27,1.6073303,21.39,0.7699999,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 13:37:00.000,c285e07b-7535-4233-863b-e6b12bfcd434,
1339,4,0,6,2025-10-14 13:37:00.000,,,2025-10-14 13:37:09.702,2025-10-14 13:37:09.702,6,3.6944442,4.95,0.17,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 13:38:00.000,f4efa566-917d-4e6e-b4c3-2b7ab7101104,
10288,4,0,19,2025-10-14 13:56:00.000,,,2025-10-14 13:56:55.387,2025-10-14 13:56:48.983,19,1.422037,14.630001,0.52,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 13:57:00.000,58f32ebb-f552-4244-9b3c-f7dc491f1ad8,
22540,4,0,37,2025-10-14 14:34:00.000,,,2025-10-14 14:35:01.301,2025-10-14 14:35:01.301,37,1.2222222,27.55,1.15,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 14:35:00.000,1495defa-3498-40be-98af-8cfbafc24252,
19624,4,0,33,2025-10-14 14:35:00.000,,,2025-10-14 14:46:41.154,2025-10-14 14:46:41.154,33,1.25,24.53,1.02,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 14:36:00.000,2474b26f-e665-4b14-9c69-4010a47509e4,
10824,4,0,23,2025-10-14 14:36:00.000,,,2025-10-14 14:46:41.178,2025-10-14 14:46:41.178,23,1.6388888,17.74,0.73,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 14:37:00.000,a80cdd57-1c2c-4439-a32f-c97df2c32b30,
6616,4,1,15,2025-10-14 14:37:00.000,,,2025-10-14 14:46:41.218,2025-10-14 14:46:41.218,16,4.111111,27.2,1.57,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 14:38:00.000,644ba322-1ef6-49fb-9556-04fbd2d9829d,
5949,4,0,9,2025-10-14 14:38:00.000,,,2025-10-14 14:46:41.238,2025-10-14 14:46:41.238,9,1.1111112,6.61,0.29,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 14:39:00.000,895a8a4d-2793-462d-83a6-ad0aa6d61f42,
14171,4,0,22,2025-10-14 14:39:00.000,,,2025-10-14 14:46:41.253,2025-10-14 14:46:41.253,22,1.1388888,16.14,0.72,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 14:40:00.000,5f308b0b-da86-495c-84cd-4fa3039bc252,
11368,4,0,19,2025-10-14 14:40:00.000,,,2025-10-14 14:46:41.279,2025-10-14 14:46:41.279,19,1.25,14.21,0.59,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 14:41:00.000,5d9e8e0e-27ed-4493-af2c-a45ac56e4df0,
14212,4,0,15,2025-10-14 14:41:00.000,,,2025-10-14 14:46:41.306,2025-10-14 14:46:41.306,15,1.9722222,28.03,1.68,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 14:42:00.000,160b0bb1-9c96-44fb-a99d-81ea3c88240f,
14130,4,0,27,2025-10-14 14:43:00.000,,,2025-10-14 14:46:41.338,2025-10-14 14:46:41.338,27,1.4444444,20.41,0.85,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 14:44:00.000,ba264b3e-7013-48ae-9439-2a66e9623c9b,
36881,4,0,66,2025-10-14 14:44:00.000,,,2025-10-14 14:46:41.370,2025-10-14 14:46:41.370,66,1.3611112,50.2,2.02,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 14:45:00.000,ba9d1ae0-0f06-4ec7-a0d8-876b991504e8,
17472,4,0,30,2025-10-14 14:46:00.000,,,2025-10-14 14:52:27.152,2025-10-14 14:46:41.388,30,1.2968612,22.66,0.93999994,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 14:47:00.000,8ad4931a-c554-49d3-a0ae-e2dd82e28184,
27674,4,0,48,2025-10-14 14:47:00.000,,,2025-10-14 14:52:27.188,2025-10-14 14:52:27.188,48,1.3055556,36.13,1.46,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 14:48:00.000,979e8b6c-4e51-4770-9aa6-fab574e135a4,
13246,4,0,24,2025-10-14 14:50:00.000,,,2025-10-14 14:52:27.223,2025-10-14 14:52:27.223,24,1.3611112,18.03,0.76,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 14:51:00.000,71ea2083-a1a0-4780-b7cb-3c572117bb2c,
22536,4,0,41,2025-10-14 14:51:00.000,,,2025-10-14 14:52:27.245,2025-10-14 14:52:27.245,41,1.3888888,31.3,1.26,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 14:52:00.000,a1b0ca37-4a97-495d-9b56-32c61ef2d2a2,
47955,4,0,89,2025-10-14 15:33:00.000,,,2025-10-14 15:33:55.940,2025-10-14 15:33:12.295,89,1.4256865,68.37002,2.6199985,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 15:34:00.000,6ed1c07f-245f-4abb-b3d0-7ff680aa7292,
18154,4,0,32,2025-10-14 15:35:00.000,,,2025-10-14 15:35:59.035,2025-10-14 15:35:42.499,32,1.3242122,24.040003,0.99999964,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 15:36:00.000,29ec1d8e-09e2-4398-89f4-70d1501db477,
27131,4,0,51,2025-10-14 15:36:00.000,,,2025-10-14 15:36:28.689,2025-10-14 15:36:00.140,51,1.4429572,39.15001,1.5299993,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 15:37:00.000,5976aa29-f436-44e0-8eba-51ee4c4c179c,
11999,4,0,23,2025-10-14 15:40:00.000,,,2025-10-14 15:40:54.132,2025-10-14 15:40:47.910,23,1.5200658,18.24,0.6299999,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 15:41:00.000,d41a9958-3e03-4466-8e09-4e8accd48750,
31062,4,0,57,2025-10-14 15:41:00.000,,,2025-10-14 15:45:56.169,2025-10-14 15:41:04.240,57,1.4300419,44.42001,1.7299995,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 15:42:00.000,273c874a-f79f-4fa7-97e2-ef4ee1549b51,
11400,4,0,19,2025-10-14 15:42:00.000,,,2025-10-14 15:45:56.188,2025-10-14 15:45:56.188,19,1.25,14.25,0.6,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 15:43:00.000,675a87d8-d697-4572-a18c-f996354f05e6,
14440,4,1,23,2025-10-14 15:43:00.000,,,2025-10-14 15:45:56.216,2025-10-14 15:45:56.216,24,1.5,21.66,1.1,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 15:44:00.000,10b9af65-c338-4cda-a356-b412163a350b,
44494,4,0,77,2025-10-14 15:44:00.000,,,2025-10-14 15:45:56.262,2025-10-14 15:45:56.262,77,1.3055556,58.09,2.37,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 15:45:00.000,dfea72a0-b216-4a55-803c-e772d190bdf5,
38567,4,0,58,2025-10-14 15:45:00.000,,,2025-10-14 15:45:58.654,2025-10-14 15:45:56.296,58,1.30471,50.32,2.23,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 15:46:00.000,47b0f40b-b4ee-4b11-8710-8f9e98260792,
13389,4,0,24,2025-10-14 15:47:00.000,,,2025-10-14 15:47:56.419,2025-10-14 15:47:41.968,24,1.3742586,18.399998,0.7199998,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 15:48:00.000,a3e10fa7-57e0-445f-957c-1b438200268e,
3766,4,0,6,2025-10-14 15:48:00.000,,,2025-10-14 15:48:51.884,2025-10-14 15:48:51.884,6,1.1388888,4.29,0.2,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 15:49:00.000,ab884746-4acb-4498-bcde-d122a5a857c8,
14295,4,0,23,2025-10-14 15:49:00.000,,,2025-10-14 15:49:10.969,2025-10-14 15:49:00.087,23,1.1828994,16.909998,0.7199998,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 15:50:00.000,ac46a3ef-9609-4249-8925-fccd642c5be7,
26073,4,0,51,2025-10-14 15:50:00.000,,,2025-10-14 15:50:56.205,2025-10-14 15:50:20.629,51,1.6434106,42.85,1.7099994,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 15:51:00.000,a214c2d1-9f59-43af-b0d6-c35172d1869f,
25724,4,0,48,2025-10-14 15:51:00.000,,,2025-10-14 15:51:46.317,2025-10-14 15:51:12.074,48,1.4301738,36.789997,1.4699993,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 15:52:00.000,db315ee2-a336-42e8-8dc4-092f35c8d8fb,
9245,4,0,17,2025-10-14 15:52:00.000,,,2025-10-14 15:52:59.744,2025-10-14 15:52:53.425,17,1.3887575,12.840002,0.53,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 15:53:00.000,9fcfec93-f51e-4e06-96a4-5a1747fe9d00,
12594,4,0,23,2025-10-14 15:53:00.000,,,2025-10-14 15:53:57.964,2025-10-14 15:53:00.265,23,1.3823724,17.410002,0.7099998,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 15:54:00.000,2e08ceda-8741-46a1-b060-cd662d556509,
24717,4,4,42,2025-10-14 15:54:00.000,,,2025-10-14 15:54:57.567,2025-10-14 15:54:33.707,46,1.6724776,41.339996,1.939999,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 15:55:00.000,04fa9961-eea7-4ec6-9442-dd6f670be731,
37796,4,0,70,2025-10-14 16:02:00.000,,,2025-10-14 16:12:17.909,2025-10-14 16:02:28.198,70,1.4122981,53.380005,2.1399999,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 16:03:00.000,80be5e54-68b0-4de7-83e6-f9ca1711c881,
7394,4,0,13,2025-10-14 16:03:00.000,,,2025-10-14 16:12:17.938,2025-10-14 16:12:17.938,13,1.3333334,9.86,0.39,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 16:04:00.000,d3a4a6eb-458a-45f3-b4af-24c21027a6b2,
45070,4,0,84,2025-10-14 16:05:00.000,,,2025-10-14 16:12:17.973,2025-10-14 16:12:17.973,84,1.4166666,63.85,2.57,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 16:06:00.000,5c90ae70-52c0-4250-be7d-0c67bd4751b8,
3752,4,0,7,2025-10-14 16:06:00.000,,,2025-10-14 16:12:17.999,2025-10-14 16:12:17.999,7,1.4444444,5.42,0.23,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 16:07:00.000,09709cd2-f346-424a-a792-943a3c1772a5,
10954,4,0,14,2025-10-14 16:27:00.000,,,2025-10-14 16:27:58.290,2025-10-14 16:27:57.340,14,0.8982569,9.84,0.46,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 16:28:00.000,34daf374-7634-4eea-a792-a5d66fd5890e,
8198,4,0,13,2025-10-14 16:28:00.000,,,2025-10-14 16:28:26.923,2025-10-14 16:28:21.152,13,1.197732,9.82,0.4,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 16:29:00.000,b5d0e0e2-cd36-4619-ad6b-76371dc3d4bc,
21895,4,0,36,2025-10-14 16:29:00.000,,,2025-10-14 16:29:59.813,2025-10-14 16:29:17.938,36,1.2130246,26.56,1.0599998,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 16:30:00.000,e70b13c3-4b69-44b5-8ae7-e96887c3f643,
42785,4,0,66,2025-10-14 16:30:00.000,,,2025-10-14 16:30:49.863,2025-10-14 16:30:15.665,66,1.1267751,48.21,2.0299988,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 16:31:00.000,9e9cb55c-1d88-4069-8bfd-8a8539f44cf8,
42475,4,0,73,2025-10-14 16:37:00.000,,,2025-10-14 16:38:37.034,2025-10-14 16:37:25.748,73,1.3005089,55.239998,2.1399999,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 16:38:00.000,9de2eb26-eef4-47de-8068-a3d07a9bc46c,
49852,4,0,90,2025-10-14 16:38:00.000,,,2025-10-14 16:38:54.352,2025-10-14 16:38:37.070,90,1.373243,68.46,2.6999993,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 16:39:00.000,a009a1ad-85fe-4020-9186-16a1f7325fb6,
21507,4,0,29,2025-10-14 16:39:00.000,,,2025-10-14 16:42:55.302,2025-10-14 16:42:55.302,29,0.9722222,20.91,0.95,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 16:40:00.000,67c7c8d6-e91b-4b24-8a49-995bf288a37f,
29241,4,0,44,2025-10-14 16:40:00.000,,,2025-10-14 16:42:55.375,2025-10-14 16:42:55.375,44,1.1111112,32.49,1.36,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 16:41:00.000,5d964b69-6ff1-468a-b27b-5addd4d4fdb2,
4793,4,0,7,2025-10-14 16:41:00.000,,,2025-10-14 16:42:55.403,2025-10-14 16:42:55.403,7,1.0555556,5.06,0.21,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 16:42:00.000,83740f14-89ec-4b26-a6b2-b59973af9201,
25594,4,0,40,2025-10-14 16:42:00.000,,,2025-10-14 16:42:55.427,2025-10-14 16:42:55.427,40,1.1666666,29.86,1.21,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 16:43:00.000,808dfa1e-a9a1-4fbe-af94-2509564a028d,
6878,4,0,12,2025-10-14 16:50:00.000,,,2025-10-14 16:55:01.516,2025-10-14 16:55:01.516,12,1.3055556,8.98,0.38,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 16:51:00.000,ccb8757f-f46f-4432-a8f8-20b36446587f,
58538,4,0,108,2025-10-14 16:51:00.000,,,2025-10-14 16:55:01.533,2025-10-14 16:55:01.533,108,1.4166666,82.93,3.24,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 16:52:00.000,38872a3a-d598-4df5-be36-f8875a3bed20,
32083,4,0,58,2025-10-14 16:52:00.000,,,2025-10-14 16:55:01.553,2025-10-14 16:55:01.553,58,1.3888888,44.56,1.75,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 16:53:00.000,a6662fe6-4939-4863-9866-a0efbe801426,
4884,4,0,7,2025-10-14 16:53:00.000,,,2025-10-14 16:55:01.570,2025-10-14 16:55:01.570,7,1.0277778,5.02,0.24,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 16:54:00.000,102b1f79-8bc7-4c21-b72c-da57f5973aee,
15557,4,0,38,2025-10-14 18:15:00.000,,,2025-10-14 18:15:50.233,2025-10-14 18:15:00.332,38,1.9353888,30.11,1.05,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 18:16:00.000,52134033-78b8-4bfe-a187-3529a5b5e2b4,
6972,4,0,14,2025-10-14 18:21:00.000,,,2025-10-14 18:21:18.951,2025-10-14 18:21:18.003,14,1.5833333,11.04,0.36,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 18:22:00.000,9073a1c5-c838-496f-8494-a1e1971d19cf,
40486,4,0,66,2025-10-14 18:41:00.000,,,2025-10-14 18:41:36.141,2025-10-14 18:41:01.043,66,1.206579,48.85,2.0199997,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 18:42:00.000,23341a55-3518-4213-bcaa-aa942e8ef84c,
9064,4,0,15,2025-10-14 18:42:00.000,,,2025-10-14 18:43:47.679,2025-10-14 18:43:47.679,15,1.3888888,12.59,0.61,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 18:43:00.000,088ddf34-c4e8-4bfe-a819-0cc4896841ba,
31348,4,0,57,2025-10-14 18:43:00.000,,,2025-10-14 18:43:47.709,2025-10-14 18:43:47.709,57,1.3888888,43.54,1.71,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 18:44:00.000,4a0bb090-f652-499b-80ea-c00b6957ee7f,
56470,4,0,94,2025-10-14 21:39:00.000,,,2025-10-14 21:39:59.534,2025-10-14 21:39:04.126,94,1.2426001,70.17001,2.7999983,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 21:40:00.000,c208b638-5c09-42f1-909f-94919302af5c,
58197,4,0,100,2025-10-14 21:40:00.000,,,2025-10-14 21:40:59.868,2025-10-14 21:40:00.174,100,1.288709,75.0,2.9999976,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 21:41:00.000,3d85f48b-5e0d-4de9-91d4-13dbcc5d33f7,
53180,4,0,87,2025-10-14 21:41:00.000,,,2025-10-14 21:52:48.474,2025-10-14 21:41:00.496,87,1.2124842,64.48005,2.6199985,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 21:42:00.000,dc33a648-022b-49ff-b5bc-dec13b1a9d21,
21404,4,0,37,2025-10-14 21:43:00.000,,,2025-10-14 21:52:48.501,2025-10-14 21:52:48.501,37,1.2777778,27.35,1.16,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 21:44:00.000,46212ea0-80b2-4ba4-b506-6f66928c12ad,
18640,4,0,29,2025-10-14 21:44:00.000,,,2025-10-14 21:52:48.541,2025-10-14 21:52:48.541,29,1.1388888,21.23,0.87,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 21:45:00.000,03d1a37e-5c61-47fc-a9cd-889daad1c22d,
12969,4,0,19,2025-10-14 21:46:00.000,,,2025-10-14 21:52:48.572,2025-10-14 21:52:48.572,19,1.0833334,14.05,0.61,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 21:47:00.000,2cf9c35a-27b1-466b-8fef-7281d4239af3,
39204,4,4,55,2025-10-14 21:49:00.000,,,2025-10-14 21:52:48.603,2025-10-14 21:52:48.603,59,1.3888888,54.45,2.61,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 21:50:00.000,473e4db2-f44a-426d-9f7b-99e9df6ddd7a,
57847,4,0,102,2025-10-14 21:50:00.000,,,2025-10-14 21:52:48.646,2025-10-14 21:52:48.646,102,1.3333334,77.13,3.08,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 21:51:00.000,d6105fe7-6ce5-4cf0-a99c-c1b7d2275f82,
57804,4,0,107,2025-10-14 21:51:00.000,,,2025-10-14 21:52:48.705,2025-10-14 21:52:48.705,107,1.4166666,81.89,3.21,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 21:52:00.000,72ebc76d-28d0-44d4-b45f-2eed5548d78b,
7609,4,0,14,2025-10-14 21:52:00.000,,,2025-10-14 21:52:48.732,2025-10-14 21:52:48.732,14,1.4166666,10.78,0.42,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-14 21:53:00.000,5125179d-1dd2-48fa-a1ca-b07152cb0129,
27667,4,0,55,2025-10-15 02:17:00.000,,,2025-10-15 02:18:01.682,2025-10-15 02:18:01.682,55,1.5277778,42.27,1.7,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-15 02:18:00.000,040d2d06-7844-4875-aac6-119df4c8f28e,
57011,4,0,98,2025-10-15 02:18:00.000,,,2025-10-15 02:19:58.707,2025-10-15 02:18:01.706,98,1.2930777,73.72,2.9399998,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-15 02:19:00.000,a07cfc78-08f9-40e5-9072-31149296e639,
57448,4,0,96,2025-10-15 02:19:00.000,,,2025-10-15 02:19:59.408,2025-10-15 02:19:58.731,96,1.25,71.81,2.8799999,UTC-0700,6+THe69Q8P,com.sec.android.app.shealth,2025-10-15 02:20:00.000,5f03e9da-3a86-46cf-9483-7848a4ef0673,
